"Place H-ID"	"Place Record Title"	"Place name"	"Additional (equivalent) names"	"Name chosen"	"Place type"	Country	"Code insee"	Department	Arrondissement	Canton	Town	"Municipality (record pointer) (Place) H-ID"	"Municipality (record pointer) (Place) Record Title"	County	Province	"Location (mappable)"	"Locational certainty"	"Index Reference"	Note	"GeoNames ID"	"DicoTopo ID"	"WikiData ID"	indexReference	IndexFontenay
324910	"Jugny (Côte-d'Or, Châtillon-sur-Seine)"	Jugny						Côte-d'Or		Châtillon-sur-Seine	Billy-lès-Chanceaux										P12124777			d6e13678
324911	"Grand-Jailly (Côte-d'Or, Montbard)"	Grand-Jailly						Côte-d'Or		Montbard											P03736088			d6e13609
324912	Aizanville	Aizanville																	"Toponyme non identifié attesté dans le toponyme Hugo de Asenvilla, à une date antérieure à celles repérées par A. Roserot."	3038347	P39071559			d6e11161
324914	Trémolois	Trémolois																			P88343148			d6e17760
324915	"Noyers (Côte-d'Or, Arnay-le-Duc)"	Noyers						Côte-d'Or		Arnay-le-Duc	Martrois										P79142066			d6e17394
324916	"Corbeton (Côte-d'Or, Montbard)"	Corbeton						Côte-d'Or		Montbard	Montbard										P77613248			d6e11811
324917	"Montsaugeon (Côte-d'Or, Semur-en-Auxois)"	Montsaugeon						Côte-d'Or		Semur-en-Auxois	Soussey-sur-Brionne										P77293306			d6e14494
324918	"Bèze (Côte-d'Or, Montbard)"	Bèze						Côte-d'Or		Montbard	Alise-Sainte-Reine										P72448112			d6e16409
324919	"Éporve (Côte-d'Or, Châtillon-sur-Seine)"	Éporve						Côte-d'Or		Châtillon-sur-Seine	Chamesson										P68300063			d6e12551
324920	Luppo	Luppo																						d6e10971
324921	Anagni	Anagni				Italie																		d6e11063
324922	Jueni	Jueni																						d6e13670
324923	Juncheri	Juncheri																						d6e13693
324924	Juvance	Juvance																						d6e13695
324925	Joviniaci	Joviniaci																						d6e13706
324926	Kiri	Kiri																						d6e13710
324927	Laje	Laje																						d6e13714
324928	Lamarz	Lamarz																						d6e13716
324929	Larauble	Larauble																						d6e13806
324930	Laterani	Laterani																						d6e13808
324931	Laval	Laval																						d6e13818
324932	Anceio	Anceio																						d6e11065
324933	Ledoni	Ledoni																						d6e13823
324934	Lentagio	Lentagio																						d6e13837
324935	Lisiniarum	Lisiniarum																						d6e13933
324936	Logiis	Logiis																						d6e13940
324937	"Longi Boschi"	"Longi Boschi"																						d6e13942
324938	"Lu Fotenil"	"Lu Fotenil"																						d6e13948
324939	"Luurce, Leurce"	"Luurce, Leurce"																						d6e14078
324940	Machoneria	Machoneria																						d6e14080
324941	Mailli	Mailli																						d6e14084
324942	Mangis	Mangis																						d6e14105
324943	Arcæiarium	Arcæiarium																						d6e11075
324944	Marcennaco	Marcennaco																						d6e14109
324945	Marna	Marna																						d6e14306
324946	Marzella	Marzella																						d6e14320
324947	Masmoiel	Masmoiel																						d6e14329
324948	Maurianensis	Maurianensis																						d6e14331
324949	"Maligny (Yonne, Auxerre, Chablis)"	Maligny	Melleniaco		Administrative.Town	France		Yonne	Auxerre	Chablis						"POINT(3.7643034 47.8695165)"					P63292251			d6e14341|d6e17266
324950	Meri	Meri																						d6e14343
324951	Merlegniaco	Merlegniaco																						d6e14345
324952	Milisse	Milisse																						d6e14362
324953	Mise	Mise																						d6e14364
324955	"Monasterium Sancti Johannis"	"Monasterium Sancti Johannis"																						d6e14389
324956	Ménétreux	Ménétreux	Monesteruel			France																		d6e14398
324957	"Mons Arlaut"	"Mons Arlaut"																						d6e14412
324958	"Monte Escot"	"Monte Escot"																						d6e14416
324959	"Monte Regali"	"Monte Regali"																						d6e14431
324960	"Monte Canino"	"Monte Canino"																						d6e14479
324961	"Monte Reifridi"	"Monte Reifridi"																						d6e14481
324962	"Monte Sancti Johannis"	"Monte Sancti Johannis"																						d6e14483
324963	Montoht	Montoht																						d6e14646
324964	Mosa	Mosa																						d6e14678
324965	Arsellis	Arsellis																						d6e11155
324966	Muneis	Muneis																						d6e14680
324967	Mussi	Mussi																						d6e14686
324968	Nantala	Nantala																						d6e14697
324969	Neblens	Neblens																						d6e14701
324970	Nehele	Nehele																						d6e14703
324971	"Noyers [Côte d'Or ? Yonne ?]"	"Noyers [Côte d'Or ? Yonne ?]"	Nuceriis			France																		d6e14816
324972	Orgeio	Orgeio																						d6e14818
324973	Paceio	Paceio																						d6e14833
324974	"Payns (Aube, Troyes, Troyes)"	Payns	Paiens		Administrative.City	France		Aube	Troyes	Troyes						"POINT(3.9761264 48.3804252)"								d6e14837
324975	Parrece	Parrece																						d6e14841
324976	Astrea	Astrea																						d6e11194
324977	Perrol	Perrol																						d6e14845
324978	"Petra Pertusi"	"Petra Pertusi"																						d6e14847
324979	Poet	Poet																						d6e14908
324980	Polisel	Polisel																						d6e14916
324981	Ponte	Ponte																						d6e14935
324982	"Ponte Lavei"	"Ponte Lavei"																						d6e14939
324983	"Pontem Thornodori"	"Pontem Thornodori"																						d6e14941
324984	"Pontem de Mahia"	"Pontem de Mahia"																						d6e14943
324985	Porta	Porta																						d6e14952
324986	Pratee	Pratee																						d6e14958
324987	Atheiis	Atheiis																						d6e11196
324988	Pretenerio	Pretenerio																						d6e14962
324989	Pruvinio	Pruvinio																						d6e14964
324990	Puteoli	Puteoli																						d6e15002
324991	Puteolis	Puteolis																						d6e15031
324992	Puteolum	Puteolum																						d6e15035
324993	Puteorum	Puteorum																						d6e15071
324994	Ranis	Ranis																						d6e15098
324995	Reum	Reum																						d6e15127
324996	"Rigo, Rigos"	"Rigo, Rigos"																						d6e15150
324997	Ripparia	Ripparia																						d6e15152
324998	Baisse	Baisse																	"Plusieurs toponymes en Côte d'Or peuvent correspondre à l'anthroponyme Hugo de Baisse : Bessey, Bessey-en-Chaume, Bessey-la-Cour, Bessey-lez-Cîteaux. Ces deux derniers sont attestés par des formes Baisse dès le XIIIe s. Il faut néanmoins noter qu'A. Roserot identifie comme Bèze, commune d'Alise-Sainte-Reine, un toponyme Baissa cité d'après un acte du fonds de Fontenay daté de 1199. Ce terme est en réalité écrit Baisa dans l'acte (cf. entrée Baisa). Si cette identification est correcte, Hugo de Baisse qui intervient dans un acte aux acteurs et témoins très locaux pourrait être également de Bèze."					d6e11249
324999	Risnel	Risnel																						d6e15155
325000	Rivel	Rivel																						d6e15157
325001	Rivenxun	Rivenxun																						d6e15159
325002	Riveriis	Riveriis																						d6e15165
325003	Roca	Roca																						d6e15167
325004	Rovera	Rovera																						d6e15234
325005	Rua	Rua																						d6e15236
325006	Saignisel	Saignisel																						d6e15460
325007	Sanaveti	Sanaveti																						d6e15491
325008	"Sancti Fidoli"	"Sancti Fidoli"																						d6e15531
325009	Barvin	Barvin																						d6e11274
325010	"Saint-Agnan (Nièvre, Montsauche)"	Saint-Agnan						Nièvre		Montsauche														d6e15533
325011	"Sancti Martini"	"Sancti Martini"																						d6e15541
325012	"Sancti Martini Melundenensis"	"Sancti Martini Melundenensis"																						d6e15546
325013	"Sancti Mauricii"	"Sancti Mauricii"																						d6e15548
325014	"Sanctus Saturninus"	"Sanctus Saturninus"																						d6e15560
325015	"Sancto Florentino"	"Sancto Florentino"																						d6e15566
325016	"Sancto Marcello"	"Sancto Marcello"																						d6e15571
325017	"Sancto Marco"	"Sancto Marco"																						d6e15573
325018	"Sanctum Anianum"	"Sanctum Anianum"																						d6e15577
325019	"Sanctum Jacobum"	"Sanctum Jacobum"																						d6e15579
325020	Bellicensis	Bellicensis																						d6e11288
325021	"Sanctum Georgium de Lucenai"	"Sanctum Georgium de Lucenai"																						d6e15581
325022	"Sanctum Martinum"	"Sanctum Martinum"																						d6e15585
325023	Saneveto	Saneveto																						d6e15587
325024	Sanisel	Sanisel																						d6e15627
325026	Sau	Sau																						d6e15652
325027	Saud	Saud																						d6e15654
325028	Savoisy	Savoisy																						d6e15656
325029	Seneveii	Seneveii																						d6e15700
325030	"Silvam de Leurre"	"Silvam de Leurre"																						d6e15738
325031	"Ad molam fabri"	"Ad molam fabri"																						d6e10973
325032	Brabant	Brabant				Pays-Bas																		d6e11389
325035	Triangulo	Triangulo																						d6e15874
325036	"La Tour de Rougemont"	"La Tour de Rougemont"				France						324355	"Rougemont (Côte-d'Or, Montbard)"			"POINT(4.24459 47.66736)"			"Identification ""de Turre"" par Petit, Histoire des ducs de Bourgogne"					d6e16058
325037	Tusculani	Tusculani																						d6e16108
325038	Valchat	Valchat																						d6e16123
325039	Valle	Valle																						d6e16127
325040	"Vale Abonis"	"Vale Abonis"																						d6e16129
325041	"Vallem ipsam in qua eadem abbatia sita est"	"Vallem ipsam in qua eadem abbatia sita est"																						d6e16137
325042	Vallibus	Vallibus																						d6e16141
325043	Breiis	Breiis																						d6e11408
325044	Varzeio	Varzeio																						d6e16146
325045	Vasseio	Vasseio																						d6e16148
325046	Velletart	Velletart																						d6e16150
325047	Vendopera	Vendopera																						d6e16158
325048	Verone	Verone																						d6e16229
325049	Verres	Verres																						d6e16231
325050	Vestan	Vestan																						d6e16233
325051	Vienna	Vienna																						d6e16238
325052	Vileflor	Vileflor																						d6e16244
325053	Vilers	Vilers																						d6e16246
325054	Brena	Brena																						d6e11410
325055	"Vilers, Villers"	"Vilers, Villers"																						d6e16250
325056	Villers	Villers																						d6e16298
325057	Villare	Villare																						d6e16265
325058	Villaris	Villaris																						d6e16267
325059	Villanias	Villanias																						d6e16256
325060	"Villaines (les-Prévôtes ou -en-Duesmois) (Côte d'Or, Montbard)"	"Villaines (-les-Prévôtes ou -en-Duesmois)"	lat:Villanis|lat:Villenis			France		"Côte d'Or"	Montbard								"4. Uncertain"							d6e16261
325061	"Wirrici de Ponte que est in insula"	"Wirrici de Ponte que est in insula"																						d6e16325
325062	"adjacente abbatie foresta"	"adjacente abbatie foresta"																						d6e16336
325063	aiseio	aiseio																						d6e16340
325064	aligneio	aligneio																						d6e16342
325065	Bretena	Bretena																						d6e11414
325066	"aqua Bernensi"	"aqua Bernensi"																						d6e16371
325067	"aquam quae dicitur Cora"	"aquam quae dicitur Cora"																						d6e16386
325068	asiaco	asiaco																						d6e16401
325069	baumis	baumis																						d6e16417
325070	"bivio de Vallibus et de Augiaco"	"bivio de Vallibus et de Augiaco"																						d6e16428
325071	"bois de Chaume"	"bois de Chaume"																						d6e16432
325072	"bosco quod dicitur fumez"	"bosco quod dicitur fumez"																						d6e16447
325073	"boscum Eperi"	"boscum Eperi"																						d6e16449
325074	"boscum episcopi"	"boscum episcopi"																						d6e16451
325075	brene	brene																						d6e16455
325076	Bricun	Bricun																						d6e11420
325077	bretteneriam	bretteneriam																						d6e16457
325078	"camera turri adherenti juxta caminatam parvam que in muro turris erat"	"camera turri adherenti juxta caminatam parvam que in muro turris erat"																						d6e16512
325079	"campo de Rocha"	"campo de Rocha"																						d6e16516
325080	Chaugey	Chaugey																						d6e16518
325081	Buxerie	Buxerie																						d6e16520
325082	"campum Florez"	"campum Florez"																						d6e16526
325083	"campum Longi Sulci"	"campum Longi Sulci"																						d6e16528
325084	"campum Looth"	"campum Looth"																						d6e16530
325085	"campum Mescini"	"campum Mescini"																						d6e16532
325086	"campum juxta corveyam de Astrea"	"campum juxta corveyam de Astrea"																						d6e16535
325087	Buissun	Buissun																						d6e11429
325088	"campum qui vocatur de Curta Roia"	"campum qui vocatur de Curta Roia"																						d6e16537
325089	"campum quoque qui vocatur de Longa Roia"	"campum quoque qui vocatur de Longa Roia"																						d6e16539
325090	"campum de scalis"	"campum de scalis"																						d6e16541
325091	"carraria sub fonte"	"carraria sub fonte"																						d6e16570
325092	carreiarum	carreiarum																						d6e16572
325093	"castrum Gre"	"castrum Gre"																						d6e16597
325094	"ceiori ceioceio"	"ceiori ceioceio"																						d6e16601
325095	"censu Hoberti de Petra Pertusi"	"censu Hoberti de Petra Pertusi"																						d6e16604
325096	"chimino blanco"	"chimino blanco"																						d6e16627
325097	"chiminum parrinum novem sailuns ad crucem de Boila"	"chiminum parrinum novem sailuns ad crucem de Boila"																						d6e16631
325098	Bourgogne	Bourgogne																						d6e11433
325099	"chiminum pontis laveii"	"chiminum pontis laveii"																						d6e16633
325100	"clausum Petrinii"	"clausum Petrinii"																						d6e16645
325101	communię	communię																						d6e16647
325102	corveia	corveia																						d6e16664
325103	"corveyam Templariorum in via de Montinae"	"corveyam Templariorum in via de Montinae"																						d6e16666
325104	"cumba que habet nomen Villa Montesia"	"cumba que habet nomen Villa Montesia"																						d6e16675
325105	"cumba bonelli"	"cumba bonelli"																						d6e16679
325106	"cumbam Corbun"	"cumbam Corbun"																						d6e16681
325107	"cumbam Tortefagi"	"cumbam Tortefagi"																						d6e16683
325108	"cumba Pevin"	"cumba Pevin"																						d6e16691
325109	Campaniensis	Campaniensis																						d6e11602
325110	"cumba hauberti Auberti"	"cumba hauberti Auberti"																						d6e16693
325111	"cumbe Filo"	"cumbe Filo"																						d6e16700
325112	"de Fossa"	"de Fossa"																						d6e16752
325113	"del Larriz"	"del Larriz"																						d6e16758
325114	"deserto Frimasii"	"deserto Frimasii"																						d6e16760
325115	"desertum Casseneti"	"desertum Casseneti"																						d6e16762
325116	despinous	despinous																						d6e16765
325117	"domo ejusdem domini Petri"	"domo ejusdem domini Petri"																						d6e16779
325118	d’Espinuel	d’Espinuel																						d6e16794
325119	esquintes	esquintes																						d6e16850
325120	"Champîgnolle (Aube, Bar-sur-Aube)"	Champîgnolle	Campinola		Administrative.Town	France		Aube		Bar-sur-Aube		325548	"Champignol-les-Mondeville (Aube, Bar-sur-Aube, Bar-sur-Aube)"			"POINT(4.6750192 48.1386635)"					P02831667			d6e11606
325121	"faiso Sanctae Reginae"	"faiso Sanctae Reginae"																						d6e16892
325122	"fontem devillenetis"	"fontem devillenetis"																						d6e16953
325123	"foresta Fraiteti"	"foresta Fraiteti"																						d6e16980
325124	"foresta Hileranni"	"foresta Hileranni"																						d6e16984
325125	"foresta quae est super eamdem abbatiam"	"foresta quae est super eamdem abbatiam"																						d6e16986
325126	fosserio	fosserio																						d6e16995
325127	fraiteti	fraiteti																						d6e16997
325128	"furcas ulmi de trimoleis"	"furcas ulmi de trimoleis"																						d6e17045
325129	"inter duos rivos in costa Libremontis"	"inter duos rivos in costa Libremontis"																						d6e17120
325130	janhiaci	janhiaci																						d6e17124
325131	Capella	Capella																						d6e11613
325132	jarcehii	jarcehii																						d6e17128
325133	jenniaci	jenniaci																						d6e17130
325134	laixe	laixe																						d6e17143
325135	lofontenid	lofontenid																						d6e17195
325136	"magnum chiminum quod ducit Sanctum Jacobum"	"magnum chiminum quod ducit Sanctum Jacobum"																						d6e17218
325137	"mansi Guichardi"	"mansi Guichardi"																						d6e17220
325138	marsaz	marsaz																						d6e17254
325140	"molendini Marmanie"	"molendini Marmanie"																						d6e17268
325141	"molendini Guidonis de Pomae"	"molendini Guidonis de Pomae"																						d6e17271
325142	"Ad Crucem de Augiaco"	"Ad Crucem de Augiaco"																						d6e10975
325143	Capis	Capis																						d6e11615
325144	"molendini Petrini"	"molendini Petrini"																						d6e17273
325145	"molendini de Janceio"	"molendini de Janceio"																						d6e17277
325146	"molendini molendini sui quod est subtus abbatiam"	"molendini molendini sui quod est subtus abbatiam"																						d6e17279
325147	molendino	molendino																						d6e17281
325148	"molendino Fanii quod dicitur de Colle"	"molendino Fanii quod dicitur de Colle"																						d6e17283
325149	"molendino de Colle"	"molendino de Colle"																						d6e17287
325150	"molendino superiori"	"molendino superiori"																						d6e17289
325151	"molendinum de Curtre"	"molendinum de Curtre"																						d6e17291
325152	"molendinum Pepini"	"molendinum Pepini"																						d6e17296
325153	"molendinum Sancti Johannis"	"molendinum Sancti Johannis"																						d6e17298
325154	Carbonerum	Carbonerum																						d6e11619
325155	"molendinum novum fonteneti Sub"	"molendinum novum fonteneti Sub"																						d6e17302
325156	montagne	montagne																						d6e17308
325157	monte	monte																						d6e17310
325158	"monte super Flaciacum"	"monte super Flaciacum"																						d6e17317
325159	"montis chalival"	"montis chalival"																						d6e17356
325160	"nemore de fromais"	"nemore de fromais"																						d6e17375
325161	"nemore quod dicitur fumet"	"nemore quod dicitur fumet"																						d6e17377
325162	nuptiis	nuptiis																						d6e17402
325163	"ortum suum subtus abbatiam"	"ortum suum subtus abbatiam"																						d6e17409
325164	"pratum quod fuerat Belini"	"pratum quod fuerat Belini"																						d6e17436
325165	Carmeti	Carmeti																						d6e11621
325166	"prati quod dicitur Pratum Presbiteri"	"prati quod dicitur Pratum Presbiteri"																						d6e17440
325167	"prati quod fuit Savarici"	"prati quod fuit Savarici"																						d6e17442
325168	"prato Belet"	"prato Belet"																						d6e17444
325169	"prato Deodati"	"prato Deodati"																						d6e17446
325170	"prato quod dicitur Pratum Christiani"	"prato quod dicitur Pratum Christiani"																						d6e17448
325171	"prato Glaioleti"	"prato Glaioleti"																						d6e17457
325172	"prato Teolbaudi Berardi"	"prato Teolbaudi Berardi"																						d6e17459
325173	"prato Hervini de Cucellis justa grangiam de Flace"	"prato Hervini de Cucellis justa grangiam de Flace"																						d6e17461
325174	"prato Theobaldi de Bonesiaco"	"prato Theobaldi de Bonesiaco"																						d6e17463
325175	"prato de Bretonoria"	"prato de Bretonoria"																						d6e17465
325176	Carreis	Carreis																						d6e11633
325177	"pratum Belet"	"pratum Belet"																						d6e17467
325178	"pratum Clarenbaudi"	"pratum Clarenbaudi"																						d6e17471
325179	"pratum quod Brolium dicitur"	"pratum quod Brolium dicitur"																						d6e17475
325180	"pratum quod dicitur Pratum Pontii"	"pratum quod dicitur Pratum Pontii"																						d6e17480
325181	"pratum quod est inter Fanium et Flaciacum"	"pratum quod est inter Fanium et Flaciacum"																						d6e17482
